Restaurant_ID,Restaurant_Name,Cuisine,City,State,Rating,Delivery_Time_Min,Menu_Item,Category,Price,Calories,Is_Veg
R0145,Healthy Bowl,Healthy,New York,NY,4.2,52,Noodles,Starter,$9.49,370,Yes
R0222,Cafe Delight,Cafe,Los Angeles,CA,4.5,39,Pizza,Main Course,$12.99,742,Yes
R0036,Sushi Express,Japanese,Houston,TX,3.6,56,Pasta,Main Course,$10.49,889,Yes
R0214,Sushi Express,Japanese,Seattle,WA,4.1,47,Coffee,Dessert,$3.99,399,Yes
R0171,Healthy Bowl,Healthy,Phoenix,AZ,3.9,56,Coffee,Dessert,$3.99,563,Yes
R0122,Burger Haven,American,Boston,MA,4.4,55,Sushi Roll,Main Course,$11.99,339,Yes
R0258,Pizza Palace,Italian,Seattle,WA,3.9,28,Taco,Main Course,$4.99,1054,Yes
R0218,Spice Route,Indian,Seattle,WA,4.1,52,Butter Chicken,Starter,$13.99,834,No
R0221,Cafe Delight,Cafe,Boston,MA,4.2,23,Noodles,Beverage,$9.49,713,No
R0025,Cafe Delight,Cafe,Chicago,IL,4.2,26,Burger,Main Course,$8.99,343,No
R0057,Dragon Wok,Chinese,Houston,TX,4.7,29,Pizza,Beverage,$12.99,892,Yes
R0257,Taco Fiesta,Mexican,New York,NY,4.6,33,Burger,Main Course,$8.99,205,No
R0144,Burger Haven,American,Dallas,TX,3.9,58,Pasta,Beverage,$10.49,549,No
R0185,BBQ Nation,American,Boston,MA,3.6,47,Pasta,Snack,$10.49,1104,No
R0186,Burger Haven,American,Houston,TX,4.4,27,Paneer Tikka,Beverage,$10.99,899,No
R0028,Spice Route,Indian,Los Angeles,CA,3.6,55,Taco,Starter,$4.99,1176,No
R0062,Healthy Bowl,Healthy,Boston,MA,4.3,15,Pizza,Starter,$12.99,809,Yes
R0237,Sushi Express,Japanese,New York,NY,5.0,60,Coffee,Snack,$3.99,148,No
R0220,Taco Fiesta,Mexican,Phoenix,AZ,4.1,54,Pasta,Beverage,$10.49,757,Yes
R0235,Spice Route,Indian,Phoenix,AZ,4.4,58,Taco,Dessert,$4.99,1192,No
R0108,Burger Haven,American,Chicago,IL,3.7,18,Pasta,Main Course,$10.49,399,No
R0263,Healthy Bowl,Healthy,Chicago,IL,4.5,44,Noodles,Beverage,$9.49,659,Yes
R0254,Taco Fiesta,Mexican,New York,NY,4.9,20,Pizza,Starter,$12.99,367,Yes
R0072,Mediterraneo,Mediterranean,Chicago,IL,4.8,47,Coffee,Main Course,$3.99,312,No
R0282,Healthy Bowl,Healthy,Chicago,IL,4.0,27,Noodles,Dessert,$9.49,672,Yes
R0050,Spice Route,Indian,Los Angeles,CA,4.3,57,Pizza,Snack,$12.99,470,No
R0281,Mediterraneo,Mediterranean,Chicago,IL,3.6,42,Paneer Tikka,Starter,$10.99,319,No
R0060,Burger Haven,American,Seattle,WA,4.0,45,Sushi Roll,Snack,$11.99,480,No
R0299,Cafe Delight,Cafe,Dallas,TX,4.6,33,Pizza,Starter,$12.99,251,Yes
R0257,Dragon Wok,Chinese,Boston,MA,4.6,29,Sushi Roll,Main Course,$11.99,207,Yes
R0178,Mediterraneo,Mediterranean,Seattle,WA,4.7,48,Taco,Dessert,$4.99,355,No
R0071,Spice Route,Indian,Boston,MA,4.7,31,Taco,Starter,$4.99,1143,Yes
R0065,Cafe Delight,Cafe,Dallas,TX,3.8,44,Sushi Roll,Dessert,$11.99,682,No
R0113,Healthy Bowl,Healthy,Los Angeles,CA,3.8,59,Taco,Starter,$4.99,825,No
R0287,Mediterraneo,Mediterranean,Boston,MA,4.2,54,Coffee,Snack,$3.99,871,No
R0248,Cafe Delight,Cafe,New York,NY,3.9,23,Sushi Roll,Dessert,$11.99,882,No
R0061,Spice Route,Indian,Boston,MA,3.5,35,Pasta,Main Course,$10.49,237,No
R0209,Mediterraneo,Mediterranean,Phoenix,AZ,4.5,45,Burger,Snack,$8.99,798,No
R0284,Pizza Palace,Italian,Chicago,IL,4.4,26,Taco,Snack,$4.99,346,No
R0096,Sushi Express,Japanese,Houston,TX,4.7,55,Sushi Roll,Starter,$11.99,290,No
R0129,Mediterraneo,Mediterranean,Dallas,TX,4.7,23,Pasta,Snack,$10.49,970,No
R0223,BBQ Nation,American,Phoenix,AZ,3.7,15,Taco,Starter,$4.99,1015,No
R0098,Pizza Palace,Italian,Los Angeles,CA,4.7,38,Coffee,Beverage,$3.99,143,Yes
R0033,Spice Route,Indian,Chicago,IL,4.5,43,Pizza,Beverage,$12.99,823,No
R0217,Healthy Bowl,Healthy,Houston,TX,4.0,51,Pasta,Dessert,$10.49,291,No
R0286,Burger Haven,American,Houston,TX,3.8,58,Noodles,Snack,$9.49,466,No
R0113,Taco Fiesta,Mexican,Chicago,IL,3.5,30,Pizza,Main Course,$12.99,689,Yes
R0008,Healthy Bowl,Healthy,Houston,TX,3.9,57,Salad,Dessert,$7.49,1077,No
R0294,Burger Haven,American,Boston,MA,4.9,51,Taco,Main Course,$4.99,1054,No
R0126,Cafe Delight,Cafe,Chicago,IL,4.7,39,Coffee,Beverage,$3.99,930,Yes
R0197,Dragon Wok,Chinese,Los Angeles,CA,4.1,53,Sushi Roll,Dessert,$11.99,716,Yes
R0165,Dragon Wok,Chinese,Boston,MA,4.5,36,Paneer Tikka,Snack,$10.99,750,Yes
R0245,Dragon Wok,Chinese,New York,NY,3.9,32,Sushi Roll,Starter,$11.99,1037,No
R0223,Healthy Bowl,Healthy,Chicago,IL,4.0,55,Salad,Beverage,$7.49,964,Yes
R0270,Dragon Wok,Chinese,Houston,TX,4.2,60,Salad,Starter,$7.49,259,No
R0276,Pizza Palace,Italian,Houston,TX,4.1,58,Pizza,Main Course,$12.99,474,No
R0193,BBQ Nation,American,New York,NY,3.8,22,Pizza,Starter,$12.99,929,Yes
R0090,Mediterraneo,Mediterranean,Houston,TX,4.6,51,Burger,Snack,$8.99,640,No
R0013,BBQ Nation,American,Phoenix,AZ,4.7,22,Butter Chicken,Beverage,$13.99,481,No
R0231,Burger Haven,American,Dallas,TX,4.4,57,Pasta,Beverage,$10.49,1080,No
R0004,Healthy Bowl,Healthy,Phoenix,AZ,4.7,46,Taco,Snack,$4.99,766,Yes
R0097,Pizza Palace,Italian,Los Angeles,CA,4.6,25,Taco,Beverage,$4.99,233,Yes
R0187,Mediterraneo,Mediterranean,Phoenix,AZ,4.8,46,Taco,Starter,$4.99,645,No
R0300,Spice Route,Indian,Dallas,TX,3.9,24,Pizza,Dessert,$12.99,581,Yes
R0251,Sushi Express,Japanese,Boston,MA,3.5,39,Coffee,Starter,$3.99,391,No
R0109,Burger Haven,American,Phoenix,AZ,5.0,49,Burger,Starter,$8.99,144,Yes
R0188,Dragon Wok,Chinese,Phoenix,AZ,4.0,38,Pasta,Beverage,$10.49,1119,Yes
R0155,Healthy Bowl,Healthy,Dallas,TX,4.5,39,Salad,Main Course,$7.49,514,Yes
R0206,Healthy Bowl,Healthy,Los Angeles,CA,3.8,37,Sushi Roll,Main Course,$11.99,1189,No
R0018,Dragon Wok,Chinese,Dallas,TX,3.6,60,Coffee,Dessert,$3.99,193,Yes
R0020,Dragon Wok,Chinese,Dallas,TX,3.8,41,Butter Chicken,Dessert,$13.99,365,Yes
R0080,Sushi Express,Japanese,New York,NY,4.1,40,Sushi Roll,Dessert,$11.99,1145,No
R0243,Dragon Wok,Chinese,Chicago,IL,4.1,48,Butter Chicken,Snack,$13.99,995,Yes
R0275,Healthy Bowl,Healthy,Phoenix,AZ,4.3,58,Noodles,Starter,$9.49,1072,No
R0098,Healthy Bowl,Healthy,Houston,TX,3.5,22,Sushi Roll,Snack,$11.99,706,Yes
R0293,Dragon Wok,Chinese,Phoenix,AZ,3.6,19,Paneer Tikka,Starter,$10.99,437,Yes
R0234,Spice Route,Indian,Dallas,TX,4.0,60,Coffee,Starter,$3.99,510,No
R0268,Dragon Wok,Chinese,New York,NY,4.6,57,Butter Chicken,Snack,$13.99,590,Yes
R0082,Taco Fiesta,Mexican,Chicago,IL,4.8,47,Noodles,Dessert,$9.49,436,No
R0061,Taco Fiesta,Mexican,Los Angeles,CA,4.1,42,Salad,Snack,$7.49,145,Yes
R0002,Healthy Bowl,Healthy,Chicago,IL,4.7,28,Butter Chicken,Beverage,$13.99,519,No
R0048,Sushi Express,Japanese,Los Angeles,CA,3.7,16,Pasta,Starter,$10.49,1178,No
R0111,Sushi Express,Japanese,Dallas,TX,4.4,39,Pizza,Dessert,$12.99,936,Yes
R0176,BBQ Nation,American,New York,NY,3.8,58,Pasta,Dessert,$10.49,204,Yes
R0247,Sushi Express,Japanese,Chicago,IL,4.2,36,Taco,Dessert,$4.99,884,No
R0154,Spice Route,Indian,Phoenix,AZ,5.0,37,Paneer Tikka,Starter,$10.99,1193,No
R0264,Cafe Delight,Cafe,Boston,MA,3.9,30,Pizza,Snack,$12.99,788,No
R0179,Burger Haven,American,Seattle,WA,3.8,29,Sushi Roll,Main Course,$11.99,208,No
R0141,Burger Haven,American,Dallas,TX,3.7,25,Salad,Starter,$7.49,694,No
R0219,Taco Fiesta,Mexican,Seattle,WA,3.8,47,Taco,Snack,$4.99,197,Yes
R0095,BBQ Nation,American,New York,NY,3.9,52,Coffee,Starter,$3.99,745,Yes
R0221,Pizza Palace,Italian,Phoenix,AZ,4.9,53,Pizza,Snack,$12.99,492,No
R0078,Cafe Delight,Cafe,Seattle,WA,4.1,26,Taco,Main Course,$4.99,943,Yes
R0074,BBQ Nation,American,Boston,MA,5.0,28,Sushi Roll,Beverage,$11.99,832,Yes
R0019,Burger Haven,American,Phoenix,AZ,3.9,22,Pizza,Main Course,$12.99,1099,Yes
R0094,Pizza Palace,Italian,Houston,TX,4.0,43,Paneer Tikka,Main Course,$10.99,92,No
R0043,Pizza Palace,Italian,Houston,TX,4.7,22,Coffee,Snack,$3.99,604,Yes
R0161,Dragon Wok,Chinese,Dallas,TX,4.5,59,Pasta,Main Course,$10.49,1116,No
R0277,Mediterraneo,Mediterranean,Los Angeles,CA,3.8,27,Coffee,Beverage,$3.99,864,Yes
R0151,Dragon Wok,Chinese,New York,NY,4.4,46,Noodles,Snack,$9.49,741,No
R0109,Sushi Express,Japanese,Chicago,IL,5.0,59,Pizza,Dessert,$12.99,436,No
R0107,BBQ Nation,American,New York,NY,4.2,29,Sushi Roll,Snack,$11.99,526,Yes
R0142,Mediterraneo,Mediterranean,Los Angeles,CA,4.7,32,Salad,Beverage,$7.49,673,Yes
R0143,Healthy Bowl,Healthy,Boston,MA,3.6,53,Pizza,Starter,$12.99,1110,No
R0199,Mediterraneo,Mediterranean,Boston,MA,4.4,53,Sushi Roll,Snack,$11.99,730,Yes
R0025,Burger Haven,American,New York,NY,4.5,55,Noodles,Main Course,$9.49,315,No
R0101,Spice Route,Indian,Seattle,WA,4.2,47,Coffee,Beverage,$3.99,810,No
R0186,Taco Fiesta,Mexican,Seattle,WA,3.6,16,Coffee,Snack,$3.99,329,Yes
R0182,Sushi Express,Japanese,Dallas,TX,4.0,55,Salad,Beverage,$7.49,873,Yes
R0241,Sushi Express,Japanese,New York,NY,3.9,36,Salad,Beverage,$7.49,818,No
R0278,Healthy Bowl,Healthy,Phoenix,AZ,3.8,36,Taco,Starter,$4.99,750,No
R0024,Sushi Express,Japanese,Dallas,TX,4.7,50,Pizza,Main Course,$12.99,732,No
R0223,Mediterraneo,Mediterranean,New York,NY,4.7,55,Sushi Roll,Main Course,$11.99,441,Yes
R0066,BBQ Nation,American,Seattle,WA,3.5,38,Paneer Tikka,Dessert,$10.99,344,Yes
R0171,Healthy Bowl,Healthy,Phoenix,AZ,4.2,37,Pizza,Dessert,$12.99,546,No
R0125,Taco Fiesta,Mexican,Chicago,IL,4.9,31,Pizza,Beverage,$12.99,1150,Yes
R0078,Dragon Wok,Chinese,Chicago,IL,4.6,55,Burger,Beverage,$8.99,737,No
R0269,Burger Haven,American,Phoenix,AZ,4.8,24,Taco,Snack,$4.99,937,No
R0252,Pizza Palace,Italian,Chicago,IL,3.9,49,Pasta,Main Course,$10.49,755,Yes
R0034,Sushi Express,Japanese,Los Angeles,CA,3.5,47,Noodles,Beverage,$9.49,321,No
R0029,Spice Route,Indian,Dallas,TX,3.5,58,Noodles,Dessert,$9.49,700,Yes
R0188,Pizza Palace,Italian,Dallas,TX,4.6,37,Noodles,Main Course,$9.49,693,No
R0069,Sushi Express,Japanese,Houston,TX,4.4,39,Sushi Roll,Beverage,$11.99,838,Yes
R0227,Healthy Bowl,Healthy,Boston,MA,3.6,26,Taco,Beverage,$4.99,410,No
R0008,Dragon Wok,Chinese,Boston,MA,3.6,56,Taco,Starter,$4.99,192,No
R0280,Dragon Wok,Chinese,Seattle,WA,3.5,37,Butter Chicken,Starter,$13.99,159,No
R0221,Taco Fiesta,Mexican,Chicago,IL,3.7,29,Taco,Snack,$4.99,121,Yes
R0101,Taco Fiesta,Mexican,Los Angeles,CA,3.7,50,Noodles,Beverage,$9.49,716,No
R0268,Healthy Bowl,Healthy,Chicago,IL,4.4,21,Butter Chicken,Beverage,$13.99,649,Yes
R0141,Pizza Palace,Italian,Houston,TX,4.8,46,Taco,Starter,$4.99,667,No
R0195,Cafe Delight,Cafe,New York,NY,3.9,42,Butter Chicken,Beverage,$13.99,423,Yes
R0065,Spice Route,Indian,Dallas,TX,3.9,55,Noodles,Dessert,$9.49,1052,No
R0094,Sushi Express,Japanese,Boston,MA,4.2,49,Paneer Tikka,Dessert,$10.99,726,No
R0278,Dragon Wok,Chinese,Boston,MA,4.8,56,Noodles,Main Course,$9.49,1183,No
R0137,Burger Haven,American,Dallas,TX,4.6,48,Pasta,Snack,$10.49,344,Yes
R0045,Sushi Express,Japanese,Seattle,WA,3.5,55,Pasta,Beverage,$10.49,927,No
R0288,Taco Fiesta,Mexican,Seattle,WA,3.8,34,Pizza,Starter,$12.99,955,Yes
R0105,Healthy Bowl,Healthy,Chicago,IL,4.6,30,Taco,Beverage,$4.99,309,Yes
R0113,Burger Haven,American,Chicago,IL,4.6,47,Paneer Tikka,Beverage,$10.99,124,Yes
R0242,Mediterraneo,Mediterranean,New York,NY,4.9,38,Sushi Roll,Snack,$11.99,830,Yes
R0230,Dragon Wok,Chinese,Boston,MA,4.6,27,Coffee,Main Course,$3.99,735,No
R0148,BBQ Nation,American,New York,NY,4.5,25,Butter Chicken,Dessert,$13.99,514,Yes
R0287,BBQ Nation,American,Los Angeles,CA,4.7,28,Taco,Main Course,$4.99,389,No
R0097,Burger Haven,American,Houston,TX,3.6,54,Burger,Starter,$8.99,1005,No
R0134,Burger Haven,American,New York,NY,4.6,49,Pizza,Beverage,$12.99,142,No
R0038,Dragon Wok,Chinese,New York,NY,4.5,55,Coffee,Main Course,$3.99,420,Yes
R0055,Taco Fiesta,Mexican,Dallas,TX,4.3,39,Burger,Starter,$8.99,552,Yes
R0243,Spice Route,Indian,Boston,MA,4.0,40,Noodles,Dessert,$9.49,318,Yes
R0039,Taco Fiesta,Mexican,Phoenix,AZ,3.7,54,Pizza,Starter,$12.99,532,Yes
R0047,BBQ Nation,American,Phoenix,AZ,4.4,25,Coffee,Main Course,$3.99,171,Yes
R0165,Taco Fiesta,Mexican,New York,NY,4.9,43,Burger,Main Course,$8.99,617,Yes
R0012,Cafe Delight,Cafe,Seattle,WA,3.9,53,Burger,Dessert,$8.99,276,Yes
R0105,Spice Route,Indian,Seattle,WA,4.5,52,Noodles,Snack,$9.49,82,No
R0242,Healthy Bowl,Healthy,Houston,TX,4.7,33,Pasta,Dessert,$10.49,1105,Yes
R0140,Healthy Bowl,Healthy,Dallas,TX,5.0,59,Salad,Main Course,$7.49,893,No
R0286,Sushi Express,Japanese,Dallas,TX,4.0,35,Taco,Dessert,$4.99,284,Yes
R0294,Mediterraneo,Mediterranean,Dallas,TX,4.9,40,Noodles,Starter,$9.49,1188,Yes
R0297,Dragon Wok,Chinese,Seattle,WA,4.3,52,Pizza,Dessert,$12.99,570,No
R0169,Sushi Express,Japanese,Houston,TX,4.5,50,Burger,Main Course,$8.99,800,No
R0137,Mediterraneo,Mediterranean,Dallas,TX,3.9,33,Sushi Roll,Snack,$11.99,920,No
R0251,Taco Fiesta,Mexican,Los Angeles,CA,3.5,53,Taco,Main Course,$4.99,228,Yes
R0229,Taco Fiesta,Mexican,New York,NY,3.7,52,Salad,Beverage,$7.49,452,Yes
R0043,Pizza Palace,Italian,New York,NY,4.3,38,Sushi Roll,Starter,$11.99,901,No
R0100,Healthy Bowl,Healthy,Seattle,WA,5.0,36,Pasta,Starter,$10.49,501,No
R0014,Pizza Palace,Italian,Houston,TX,4.1,59,Salad,Starter,$7.49,372,Yes
R0075,Mediterraneo,Mediterranean,Phoenix,AZ,3.5,45,Salad,Beverage,$7.49,968,Yes
R0175,Burger Haven,American,Seattle,WA,4.0,40,Noodles,Dessert,$9.49,501,No
R0034,Mediterraneo,Mediterranean,Boston,MA,3.5,28,Burger,Beverage,$8.99,950,No
R0292,Cafe Delight,Cafe,New York,NY,4.3,39,Noodles,Beverage,$9.49,625,No
R0267,Pizza Palace,Italian,Boston,MA,3.7,15,Butter Chicken,Snack,$13.99,334,Yes
R0141,Cafe Delight,Cafe,Seattle,WA,4.4,59,Salad,Dessert,$7.49,408,No
R0291,Pizza Palace,Italian,Seattle,WA,4.3,52,Paneer Tikka,Starter,$10.99,614,Yes
R0229,Sushi Express,Japanese,Boston,MA,3.9,59,Salad,Dessert,$7.49,422,No
R0098,Cafe Delight,Cafe,Houston,TX,4.9,57,Salad,Beverage,$7.49,1169,Yes
R0186,Mediterraneo,Mediterranean,Boston,MA,4.5,24,Coffee,Beverage,$3.99,253,Yes
R0213,Dragon Wok,Chinese,Chicago,IL,4.3,18,Butter Chicken,Dessert,$13.99,787,Yes
R0253,BBQ Nation,American,Dallas,TX,3.8,33,Paneer Tikka,Main Course,$10.99,1150,No
R0143,Cafe Delight,Cafe,Boston,MA,4.2,54,Salad,Dessert,$7.49,1191,No
R0171,Spice Route,Indian,New York,NY,3.9,15,Coffee,Snack,$3.99,1005,Yes
R0214,Healthy Bowl,Healthy,Houston,TX,3.6,29,Sushi Roll,Dessert,$11.99,352,Yes
R0067,Mediterraneo,Mediterranean,Phoenix,AZ,4.8,30,Noodles,Main Course,$9.49,658,Yes
R0132,Mediterraneo,Mediterranean,Los Angeles,CA,4.0,40,Pasta,Main Course,$10.49,1012,No
R0201,Spice Route,Indian,Dallas,TX,4.5,51,Sushi Roll,Main Course,$11.99,267,No
R0196,Mediterraneo,Mediterranean,Houston,TX,4.7,60,Paneer Tikka,Beverage,$10.99,816,Yes
R0093,Sushi Express,Japanese,Seattle,WA,4.4,47,Taco,Beverage,$4.99,977,No
R0127,Healthy Bowl,Healthy,New York,NY,4.0,53,Butter Chicken,Snack,$13.99,1068,Yes
R0046,Pizza Palace,Italian,Los Angeles,CA,4.4,56,Pizza,Snack,$12.99,226,Yes
R0286,Pizza Palace,Italian,Houston,TX,4.2,56,Burger,Dessert,$8.99,533,No
R0127,Cafe Delight,Cafe,Dallas,TX,3.9,40,Coffee,Beverage,$3.99,617,No
R0144,Pizza Palace,Italian,Boston,MA,4.6,42,Burger,Beverage,$8.99,333,Yes
R0264,Burger Haven,American,Boston,MA,3.7,15,Sushi Roll,Starter,$11.99,111,Yes
R0268,Spice Route,Indian,Seattle,WA,4.5,30,Sushi Roll,Dessert,$11.99,606,Yes
R0123,Cafe Delight,Cafe,Seattle,WA,4.4,59,Butter Chicken,Starter,$13.99,1124,Yes
R0009,BBQ Nation,American,Los Angeles,CA,4.8,58,Burger,Beverage,$8.99,487,No
R0245,Spice Route,Indian,Houston,TX,3.6,18,Coffee,Starter,$3.99,1173,No
R0057,Spice Route,Indian,Chicago,IL,4.2,34,Noodles,Starter,$9.49,1084,Yes
R0177,Spice Route,Indian,Los Angeles,CA,4.4,49,Burger,Dessert,$8.99,670,No
R0237,Mediterraneo,Mediterranean,Los Angeles,CA,4.7,18,Pasta,Snack,$10.49,756,Yes
R0032,Burger Haven,American,Houston,TX,3.8,54,Coffee,Dessert,$3.99,1112,Yes
R0184,Healthy Bowl,Healthy,Dallas,TX,4.2,37,Pizza,Snack,$12.99,374,No
R0083,Spice Route,Indian,Phoenix,AZ,4.6,16,Pizza,Starter,$12.99,428,No
R0207,Healthy Bowl,Healthy,Seattle,WA,3.7,25,Sushi Roll,Snack,$11.99,955,Yes
R0161,Spice Route,Indian,Seattle,WA,4.4,36,Sushi Roll,Beverage,$11.99,1164,No
R0117,Cafe Delight,Cafe,New York,NY,4.1,57,Pizza,Snack,$12.99,274,Yes
R0100,Cafe Delight,Cafe,Boston,MA,4.9,41,Pasta,Starter,$10.49,763,No
R0297,BBQ Nation,American,Seattle,WA,4.2,37,Taco,Beverage,$4.99,558,No
R0208,Pizza Palace,Italian,Chicago,IL,3.6,17,Burger,Snack,$8.99,1120,No
R0219,Spice Route,Indian,Phoenix,AZ,3.9,58,Burger,Beverage,$8.99,509,Yes
R0268,Cafe Delight,Cafe,Seattle,WA,4.2,32,Salad,Dessert,$7.49,345,No
R0078,Dragon Wok,Chinese,Boston,MA,4.4,39,Taco,Starter,$4.99,390,No
R0215,Cafe Delight,Cafe,Houston,TX,4.2,25,Paneer Tikka,Beverage,$10.99,683,No
R0190,Spice Route,Indian,Los Angeles,CA,4.5,17,Paneer Tikka,Dessert,$10.99,578,Yes
R0279,Cafe Delight,Cafe,Phoenix,AZ,4.5,23,Pizza,Main Course,$12.99,128,Yes
R0268,Cafe Delight,Cafe,Seattle,WA,4.7,16,Sushi Roll,Main Course,$11.99,679,No
R0239,Mediterraneo,Mediterranean,New York,NY,4.3,53,Noodles,Starter,$9.49,619,Yes
R0181,Dragon Wok,Chinese,Boston,MA,3.7,22,Pasta,Main Course,$10.49,222,Yes
R0053,Cafe Delight,Cafe,Seattle,WA,4.7,38,Noodles,Starter,$9.49,722,No
R0287,Mediterraneo,Mediterranean,Chicago,IL,4.6,29,Coffee,Snack,$3.99,552,Yes
R0207,Spice Route,Indian,Phoenix,AZ,4.5,38,Salad,Dessert,$7.49,1175,Yes
R0039,Healthy Bowl,Healthy,Los Angeles,CA,4.2,60,Coffee,Main Course,$3.99,686,No
R0028,BBQ Nation,American,Los Angeles,CA,4.0,16,Coffee,Beverage,$3.99,502,No
R0180,Cafe Delight,Cafe,New York,NY,4.8,40,Salad,Main Course,$7.49,550,No
R0080,Cafe Delight,Cafe,Chicago,IL,3.9,57,Pizza,Dessert,$12.99,1188,Yes
R0256,BBQ Nation,American,Los Angeles,CA,4.8,16,Sushi Roll,Snack,$11.99,661,No
R0276,Mediterraneo,Mediterranean,Chicago,IL,4.4,18,Burger,Beverage,$8.99,524,No
R0049,Sushi Express,Japanese,Chicago,IL,4.3,18,Coffee,Beverage,$3.99,882,No
R0082,Taco Fiesta,Mexican,Phoenix,AZ,4.7,49,Burger,Beverage,$8.99,769,No
R0289,Cafe Delight,Cafe,Houston,TX,5.0,54,Salad,Snack,$7.49,695,No
R0046,Sushi Express,Japanese,Phoenix,AZ,3.6,47,Pizza,Starter,$12.99,341,Yes
R0043,Mediterraneo,Mediterranean,Seattle,WA,3.9,59,Salad,Dessert,$7.49,108,No
R0164,Spice Route,Indian,Houston,TX,5.0,34,Noodles,Beverage,$9.49,798,Yes
R0141,Sushi Express,Japanese,Los Angeles,CA,4.8,22,Burger,Dessert,$8.99,748,Yes
R0272,Burger Haven,American,Phoenix,AZ,4.0,48,Butter Chicken,Main Course,$13.99,1003,Yes
R0256,Healthy Bowl,Healthy,Seattle,WA,3.9,32,Paneer Tikka,Dessert,$10.99,208,No
R0270,Burger Haven,American,Houston,TX,4.3,26,Paneer Tikka,Dessert,$10.99,1041,Yes
R0006,Pizza Palace,Italian,Phoenix,AZ,5.0,51,Pizza,Starter,$12.99,600,Yes
R0152,Sushi Express,Japanese,New York,NY,4.7,33,Coffee,Snack,$3.99,222,No
R0173,Healthy Bowl,Healthy,Houston,TX,3.5,54,Pasta,Starter,$10.49,127,Yes
R0255,Sushi Express,Japanese,Los Angeles,CA,4.0,30,Noodles,Main Course,$9.49,418,Yes
R0043,Dragon Wok,Chinese,Dallas,TX,4.2,34,Sushi Roll,Main Course,$11.99,1179,Yes
R0138,Healthy Bowl,Healthy,Boston,MA,3.9,46,Burger,Starter,$8.99,933,No
R0177,Dragon Wok,Chinese,Seattle,WA,4.7,31,Taco,Starter,$4.99,1198,Yes
R0247,Dragon Wok,Chinese,Boston,MA,3.7,45,Pasta,Starter,$10.49,202,No
R0132,Dragon Wok,Chinese,Dallas,TX,4.8,56,Burger,Snack,$8.99,368,Yes
R0255,Spice Route,Indian,Phoenix,AZ,3.7,28,Burger,Starter,$8.99,996,No
R0033,Mediterraneo,Mediterranean,Dallas,TX,4.1,21,Salad,Main Course,$7.49,786,Yes
R0221,Healthy Bowl,Healthy,New York,NY,4.0,56,Noodles,Starter,$9.49,514,No
R0050,Taco Fiesta,Mexican,Boston,MA,4.0,33,Coffee,Snack,$3.99,1116,Yes
R0125,Pizza Palace,Italian,Boston,MA,4.6,30,Noodles,Beverage,$9.49,872,No
R0104,Mediterraneo,Mediterranean,Houston,TX,4.2,48,Salad,Starter,$7.49,724,No
R0195,Burger Haven,American,Chicago,IL,4.1,37,Pizza,Snack,$12.99,272,No
R0288,Pizza Palace,Italian,Los Angeles,CA,3.8,16,Coffee,Starter,$3.99,603,No
R0026,Dragon Wok,Chinese,Dallas,TX,4.2,44,Taco,Snack,$4.99,750,Yes
R0148,Cafe Delight,Cafe,Chicago,IL,4.3,52,Salad,Beverage,$7.49,241,Yes
R0024,Sushi Express,Japanese,Boston,MA,3.9,49,Pizza,Beverage,$12.99,1061,Yes
R0152,BBQ Nation,American,Chicago,IL,3.8,36,Salad,Main Course,$7.49,825,Yes
R0002,Burger Haven,American,Seattle,WA,3.5,35,Pizza,Main Course,$12.99,229,No
R0206,Cafe Delight,Cafe,Chicago,IL,4.4,54,Butter Chicken,Beverage,$13.99,149,No
R0049,BBQ Nation,American,New York,NY,3.5,15,Coffee,Main Course,$3.99,453,No
R0251,Pizza Palace,Italian,Los Angeles,CA,4.1,25,Salad,Dessert,$7.49,596,Yes
R0009,Cafe Delight,Cafe,Chicago,IL,4.9,28,Paneer Tikka,Beverage,$10.99,296,No
R0046,Spice Route,Indian,Seattle,WA,3.6,59,Butter Chicken,Main Course,$13.99,838,Yes
R0283,Mediterraneo,Mediterranean,Boston,MA,3.7,34,Burger,Dessert,$8.99,753,No
R0154,BBQ Nation,American,New York,NY,4.1,21,Coffee,Beverage,$3.99,1092,No
R0230,BBQ Nation,American,Phoenix,AZ,3.7,60,Pasta,Starter,$10.49,790,Yes
R0062,Mediterraneo,Mediterranean,Boston,MA,4.8,49,Pizza,Dessert,$12.99,816,No
R0272,Taco Fiesta,Mexican,Seattle,WA,3.9,54,Pizza,Dessert,$12.99,979,No
R0217,Cafe Delight,Cafe,Chicago,IL,4.7,41,Pizza,Main Course,$12.99,357,Yes
R0174,Healthy Bowl,Healthy,Boston,MA,4.5,52,Paneer Tikka,Main Course,$10.99,560,Yes
R0022,Healthy Bowl,Healthy,Chicago,IL,3.6,46,Pasta,Snack,$10.49,317,No
R0156,Spice Route,Indian,Boston,MA,4.9,35,Taco,Main Course,$4.99,346,Yes
R0012,Burger Haven,American,Phoenix,AZ,5.0,37,Sushi Roll,Beverage,$11.99,632,Yes
R0040,Pizza Palace,Italian,Seattle,WA,4.9,21,Taco,Beverage,$4.99,811,Yes
R0153,Burger Haven,American,Houston,TX,4.8,51,Pizza,Main Course,$12.99,514,Yes
R0210,Sushi Express,Japanese,Boston,MA,4.1,42,Taco,Main Course,$4.99,197,No
R0020,Spice Route,Indian,Phoenix,AZ,3.8,31,Sushi Roll,Snack,$11.99,264,No
